,close,30,90,180,360
IVZ,15.4399995803833,-6.051895289785858,14.85285543310535,2.994693490878686,-8.181102563157339
J,147.5399932861328,13.109468356846964,8.853085337806487,8.253872236653613,25.03548521853871
JBHT,211.6999969482422,10.64934810139151,23.102044951499145,14.403499148995301,16.07657187701581
JBL,138.5,14.04821626894801,7.406535472277143,38.159340460576985,68.01038781227528
JCI,56.86000061035156,4.849716190882303,10.634138838287077,-2.4276796608888263,-6.974653594590952
JKHY,172.47999572753906,4.054054924830486,14.682969662334578,13.812205445107484,4.944259164664544
JNJ,156.5500030517578,-1.6775928576090227,6.271872139240076,-8.32686486997687,2.12950030445751
JNPR,36.91999816894531,-0.8060264425540642,38.20923509504499,33.37969309262259,20.92488264670567
JPM,179.02999877929688,7.14585115991091,18.42633887870131,19.770664285158833,31.879437462949724
K,55.470001220703125,1.7238262652650826,6.054949459005043,-5.032007144295481,-10.757978516926158
KDP,30.969999313354492,-2.425962392300751,-1.3663210457807717,-6.60587580233849,-10.623586188917965
KEY,14.069999694824219,1.661846385119592,17.25621272246429,32.69482768884544,-18.643779927234437
KEYS,155.22000122070312,3.645837950146258,16.12855696622535,19.72637028342166,-15.171054298291242
KHC,34.810001373291016,-7.885682641018121,5.09015431803681,3.8902041203676907,-8.731615891235267
KIM,19.6299991607666,-1.751753701144232,6.87667968343999,4.958705983020928,1.1780841391203722
KLAC,661.3499755859375,17.834646756772443,20.070146365552375,37.174591184411156,76.7463240166637
KMB,118.29000091552734,-4.078818352047064,-1.0347591407527168,-5.897574663349814,-4.976846524668166
KMI,17.110000610351562,-0.9488543091862978,1.7161665763314904,-1.6594319681568326,5.383634992998942
KMX,71.87999725341797,5.955190350254913,16.195092094196607,-11.795364261747155,4.796619173618288
KO,59.38999938964844,-1.000170481798346,4.5633606924836645,-1.1710540923879353,2.447678992711877
KR,47.63999938964844,3.0412946865977952,11.145577434750864,-2.6982335104161037,9.384797554469081
KVUE,19.049999237060547,-8.262672030119589,-2.20278793484433,-14.060010298725722,
L,74.33999633789062,4.79277386449577,12.373561398673715,19.481552137215875,22.678616045480737
LDOS,123.83000183105469,14.118513863441361,16.48572818381131,27.35079916679888,25.747918540285152
LEN,150.22000122070312,0.7388298833014506,21.341407990774574,32.37670692721433,58.89452557486543
LH,216.63999938964844,-2.852018210919982,4.916873040850622,6.746499024570296,3.4028800289457983
LHX,211.97999572753906,3.637431644479605,13.78103075095034,17.273794454167344,2.2653474162585674
LIN,431.6300048828125,6.11678054893976,5.42685890896335,12.25816314156749,34.828854466096445
LKQ,50.040000915527344,6.354945222000374,7.994727624072762,-6.150233540973349,-9.218444695767936
LLY,782.0599975585938,24.56963234895948,28.2905889819536,39.09176350099914,140.78863422005244
LMT,424.07000732421875,-7.09794593507559,-4.1701029545486605,-5.7941747172347124,-9.103262540428203
LNT,48.349998474121094,-1.4403544664845502,-0.717153159870032,-4.091603482651118,-6.054463921728493
LOW,226.85000610351562,4.558906808730079,12.654947431628605,4.586586789745084,14.721368874211581
LRCX,926.030029296875,22.995085571626774,30.832348685106826,41.050005772558194,95.97276183422456
LULU,449.6000061035156,-4.013660981627487,8.649751049556453,20.829285092792915,43.13457930995352
LUV,33.93000030517578,20.704374131820515,38.733880191713176,6.229270106016038,2.788145073313242
LVS,55.25,15.010927004307838,12.446323866159581,2.965156988356732,-0.8149381984141391
LW,101.2300033569336,-7.639782301840759,8.439528534942987,9.267974750460684,2.1002217308549787
LYB,97.69999694824219,5.393743435387255,1.5840336809322064,-0.24566547084112766,8.467207766027162
LYV,93.25,3.2554562295262546,4.720985969832725,5.936724934785365,24.250494614491448
MA,468.1300048828125,9.524587098437575,17.917259482747493,18.978659726415394,32.308196816895915
MAA,129.1699981689453,-2.879700624853143,7.858717949614014,-11.09485585485832,-18.483795721202977
MAR,241.6300048828125,6.117702293046889,17.167601137720357,16.771205398454136,43.06135277597745
MAS,73.16000366210938,8.707281344170026,22.24255965866615,30.02819276345454,41.416989913089395
MCD,292.0199890136719,0.29536520838917557,6.476439377298293,3.4483155278493216,11.201354184546219
MCHP,81.61000061035156,-2.0758288979579875,-0.7065376816577373,2.531349544079431,2.709749997527511
MCK,511.05999755859375,5.195337749342777,12.476100701548386,19.549153552828848,42.18438241745852
MCO,370.760009765625,-2.7591242780509284,4.867703037034721,12.304250119937056,26.95672364972168
MDLZ,71.9800033569336,-1.8008180625751935,1.987780676309181,1.6050045163921611,10.565254276120296
MDT,84.41999816894531,-1.89425313771584,14.27191302820332,4.3935779147639575,2.0851573647445942
MET,68.7699966430664,2.828266995577633,12.058616335808981,11.62060781647054,0.17759815938067636
META,473.32000732421875,28.49038021504551,44.46931304754864,67.08914343487974,175.05811383528257
MGM,42.540000915527344,2.1859231901607767,8.291455528440528,0.6111855099615315,-1.0237287840745513
MHK,115.41999816894531,15.697670105629946,38.13759517510953,19.54717929694516,7.778506037829946
MKC,66.1500015258789,1.7379343911931855,-0.6086150066731189,-22.578546242954502,-10.533308554888709
MKTX,219.0399932861328,-16.947336935077196,-3.049280354646966,-12.316671989512805,-37.620668440258264
MLM,539.8699951171875,9.484889157323106,16.11002470203391,25.524049888298173,51.10354825296724
MMC,200.3000030517578,2.3819757770119354,1.945433833122423,5.4688720277971115,23.968033342059435
MMM,91.25,-12.551237681277671,-1.495261397604597,-6.135024660149968,-11.131975219561674
MNST,55.02000045776367,-3.6596045005278244,2.518702738380285,-2.5976319083195754,7.481933842163335
MO,40.18000030517578,-1.374573760970177,0.733726479326835,-1.4661520628145963,-7.577174946257514
MOH,401.7200012207031,3.943280325282883,12.68857869848674,27.28255655774394,37.26038978704431
MOS,30.549999237060547,-3.383939195995267,-16.14806340298336,-24.397437321359806,-35.83767398179499
MPC,170.00999450683594,11.848680596602602,15.828265468688318,18.113202743074417,40.55924457783531
MPWR,730.5,25.010700867663328,36.194095195164834,55.103357105035556,52.76490024277578
MRK,127.79000091552734,8.177434933301718,25.264145757841682,16.84525832176793,20.44160387169014
MRNA,88.37000274658203,-11.938212167116813,19.230764624203434,-15.420198164545805,-44.79979713406594
MRO,23.3799991607666,4.749101614854356,-9.076681311811141,-14.783500526595617,-6.858560999939822
MS,86.5,3.4798560374296184,7.759370049965542,1.1420922615796858,-7.800202197104444
MSCI,568.75,5.980221513948569,10.723150686893268,10.424273531502681,9.570111572578742
MSFT,404.05999755859375,3.937969302111477,10.128921725652296,29.8912675207748,61.228573743972525
MSI,320.489990234375,1.0913766736272867,2.081318960558165,15.730335587687595,20.92134885280452
MTB,138.30999755859375,5.612393454427256,9.781418521630524,8.857448898324517,-7.4293200475829435
MTCH,37.59000015258789,4.912079909546008,16.096210828188063,-18.130636880869933,-11.42789498364597
MTD,1187.43994140625,2.1014566987317185,13.693331648401209,-0.2954384172364932,-18.61442756058336
MU,79.5,-4.538903499884017,5.388476559614275,29.071031280912063,38.977003201403825
NCLH,16.260000228881836,-4.800935002851537,10.582718629672883,-0.7793828881099918,-4.240278755977311
NDAQ,55.41999816894531,-1.2297316590635599,4.1688236663583345,8.635187321493909,-0.7781270708900667
NDSN,264.07000732421875,6.128238485429427,14.12622356270763,14.152243949802457,26.01693362658002
NEE,57.029998779296875,-2.128027576326519,0.63801594456665,-16.17724767742682,-20.390592226176107
NEM,33.43000030517578,-3.7431593843805677,-8.089670113873016,-14.195282285151533,-22.995960296428862
NFLX,583.9500122070312,21.572674730182804,27.37653566310836,43.21064416434395,73.02222583912037
NI,25.899999618530273,0.8601336214557831,0.5898454763097805,-2.060339366985431,-0.17893320787449873
NKE,103.51000213623047,2.668123834109015,0.4218963619439853,2.1332144004539977,-13.420345677581624
NOC,450.9599914550781,-4.836670294498358,-2.666692101893431,4.631905042015783,-3.2897142852655104
NOW,765.0,5.1488609703930655,19.200442793111193,46.26038781163435,77.14074606315737
NRG,51.900001525878906,2.078663888102139,9.017910484273074,45.21169212716585,58.248022055875495
NSC,252.0399932861328,12.096379704192529,21.213059522541243,20.4704188155284,15.133546731893954
NTAP,85.70999908447266,0.327752286429428,13.233372656206456,17.993869752394897,33.517418964706415
NTRS,79.94999694824219,-3.605022190922147,8.196162601067858,4.995359802542554,-11.763781154565777
NUE,185.5800018310547,9.778171239805244,19.244385551042864,8.238178306806688,14.95006566390007
NVDA,726.1300048828125,29.54346188975192,47.398246555388866,70.7027590971253,251.70767698385944
NVR,7390.64990234375,4.0262618691496055,19.636713477989055,23.40482629715872,47.276030216004436
NWS,27.40999984741211,11.831903677883293,26.23175173351624,29.00520980846004,50.53219894207561
NWSA,26.239999771118164,11.754686042123152,26.01045713150194,25.88734000905424,45.31986693456087
NXPI,232.16000366210938,12.98423617350435,17.235530668107792,20.16973831141675,30.663307772346805
O,52.33000183105469,-8.101955811752449,-0.311272987360256,-7.015958524732369,-15.311241772276073
ODFL,423.45001220703125,12.065322771092468,8.216694194598318,9.775038094564659,24.102088195275417
OKE,71.98999786376953,5.7286517633873935,8.168923269315997,8.430650523262129,15.34568047471816
OMC,87.51000213623047,-0.1597254845535856,10.987182256366545,9.238138324933875,-1.1292703746940247
ON,78.63999938964844,8.814173298004668,15.122096461346658,-9.985677121983617,-0.8072646310579468
ORCL,111.30999755859375,4.58517075958389,-1.8576622401267562,-1.1484865698244917,31.107969071740648
ORLY,1051.050048828125,5.935542380020498,8.192663013904777,11.865676847348073,22.19664967638517
OTIS,91.23999786376953,7.177086364555785,9.494318913189549,8.922629221063128,11.607591400986394
OXY,60.52000045776367,7.648522133928837,-1.079101056727294,-10.033671973680525,2.375545281190261
PANW,366.4100036621094,11.013151055078275,48.18046379471834,75.6545292020721,119.55180358448514
PARA,12.0,-7.692307692307687,-4.244523402680578,-10.319179087594554,-46.500892394995304
PAYC,190.82000732421875,-0.7128337061160006,9.74171059015525,-32.49647833165717,-35.33641704768409
PAYX,123.37999725341797,3.4710156110637103,5.245697613108846,2.977403187695482,14.066082824056302
PCAR,107.7699966430664,14.846219020239925,22.583991512028547,30.985770874371443,52.694431349640844
PCG,16.43000030517578,-3.124992971149998,-7.7052174967819465,-2.1583444105754412,6.4023858497292085
PEAK,17.15999984741211,-12.881199981369274,7.855673355970216,-13.102509691490427,-28.60942760862608
PEG,59.790000915527344,1.6663824508621694,-5.658811272359399,-1.5436972851764041,1.518503678895189
PEP,166.32000732421875,-0.0720951186177432,1.4271885720176014,-4.599344900945246,-2.8864684834348897
PFE,27.6200008392334,-0.40626125136306035,-6.671184550777564,-23.925335388617263,-31.98812697648108
PFG,80.04000091552734,3.678761761077798,12.596938572448213,4.724358840930809,-5.48900529616364
PG,157.50999450683594,5.712109383920749,4.588321869736811,3.3180730512142986,15.442137097180053
PGR,189.08999633789062,11.861090144017904,20.70290715905898,41.14140654747642,33.57696287673004
PH,520.0599975585938,14.364898721118724,20.972711764229413,32.556999418443276,53.62966466173318
PHM,101.44999694824219,-2.2168704113328275,18.55524590659241,31.444175784179507,94.02817009920608
PKG,167.97999572753906,2.2584716372958002,8.271207647314437,14.33316376185414,29.659542818174913
PLD,133.38999938964844,5.147405602932054,21.695186193659154,8.881832479969564,11.071254752962822
PM,89.6500015258789,-4.3325126435376005,-1.8912792852056493,-2.790754857181288,-5.325081220855221
PNC,148.85000610351562,0.02015775958907895,16.049479436329683,22.868513631752553,0.4252125599538026
PNR,74.91999816894531,7.581847825348653,20.240109017739716,13.35330324812729,38.88982355109738
PNW,67.91999816894531,-1.574840583350623,-4.461239864868494,-12.451368049320477,-4.098134696595313
PODD,191.00999450683594,-4.922847033407251,9.462255229067695,-7.956709704868048,-34.62591577281919
POOL,387.29998779296875,2.7157455844367906,11.110160335357012,9.891600744214335,9.661391976575695
PPG,141.91000366210938,-0.3554122801735615,5.309371567214227,0.9148372828794882,14.57179223610412
PPL,26.639999389648438,1.1773621984072946,2.3511006941718815,4.943832156281669,-0.64217150031044
PRU,107.27999877929688,6.599365668227519,15.650794143624825,17.75794926678651,15.428025703894942
PSA,281.5199890136719,-4.407474019126701,12.299636882395237,4.835464866461181,-1.706049008844901
PSX,143.80999755859375,12.925144555783884,25.779831532233356,28.275848679503767,49.69659172067744
PTC,178.19000244140625,3.755675289354121,18.221386648629156,29.17173548261307,37.66223661967847
PWR,211.44000244140625,5.6354908937445325,16.95102785189009,4.800586287520026,42.44144833144192
PXD,231.57000732421875,6.6553115935877205,-1.4396566808157485,-3.2208561418114012,19.94528546314549
PYPL,59.13999938964844,-1.2522958885346602,5.588963205241648,-0.9256130158347808,-21.398191030350578
QCOM,152.69000244140625,9.596608106740545,21.241989988760967,41.70391002797036,26.738586621783924
QRVO,112.16999816894531,12.293521728231639,21.045913092050483,14.783748371834292,11.81219947185912
RCL,116.08999633789062,-5.170725311005963,11.625920538779532,17.57056536430128,61.77535239966034
REG,60.810001373291016,-2.6572751960535768,0.13809635493988726,0.22071688621059238,0.8564490709311423
REGN,948.0499877929688,2.0363116905844247,18.979847361526158,16.669125903562954,26.995922813732733
RF,18.479999542236328,3.010027826663486,14.649949886912527,-3.8223705913073447,-16.390607635925512
RHI,80.83999633789062,1.1511488864157648,2.333485178659056,9.306372813011809,3.6660359808863063
RJF,118.48999786376953,8.50732708347104,13.990308578940859,11.938803515636142,9.23525367918625
RL,180.85000610351562,32.161656637986,49.56698962296906,55.756554145068726,56.252462417502215
RMD,180.4600067138672,5.978165318248307,22.915767546125522,9.606827038893417,-15.310948662580426
ROK,279.7200012207031,-4.879081744796132,2.223349214796877,-3.5132106750432324,-1.3921596683044157
ROL,41.04999923706055,-5.349319234404226,5.780939841235466,10.20824648004277,17.226006956862385
ROP,545.5700073242188,1.5599703726292935,4.582800650227692,12.162526770952109,29.666375186551154
ROST,144.0800018310547,6.253683883366135,12.371509373354183,22.35236064556192,29.115782849708882
RSG,180.42999267578125,8.56197111241257,13.68922950943794,23.04352744725886,40.39077366860604
RTX,91.01000213623047,7.007641235292672,15.198293880484503,7.300303206279435,-7.203961562753336
RVTY,102.45999908447266,-3.046935287097474,18.380047787112332,-8.408366301325309,-19.952930096991896
SBAC,206.8000030517578,-11.210338843251344,-9.302128650306575,-5.3281541258733185,-23.064930013433283
SBUX,93.22000122070312,2.1911939247312384,-11.167131495784254,-2.1330878685424604,-9.07515194162013
SCHW,64.4000015258789,1.9053229935477978,14.282933256148045,6.809326158728601,-17.961175522466743
SEDG,85.05999755859375,24.684837344711298,10.064571202227057,-49.112971249297644,-71.11813020335518
SEE,36.08000183105469,4.367955306798987,10.455994730742923,5.434597804526464,-24.116097086789757
SHW,309.0799865722656,2.7253328756913886,15.62454165201177,15.395997010433259,39.83949831971956
SJM,124.08999633789062,-4.28363456007329,12.339405700250694,-10.98359386313097,-14.593137698152269
SLB,48.56999969482422,1.9976662597655181,-7.109499496084615,-16.49946270282393,-7.199408167578958
SNA,267.239990234375,-5.572247972539901,-2.500914752985728,-1.3539423028631203,11.45838848815377
SNPS,552.9099731445312,8.868406966422793,4.310181108160438,32.09004154279034,56.92066512469247
SO,66.4800033569336,-3.5132741863562744,-4.213830625920389,1.0061804569392097,5.586450392374553
SPG,149.9600067138672,5.516473308498959,23.410508840240006,27.48244958182231,32.33895990792082
SPGI,423.57000732421875,-3.2348715661973726,4.237081356206551,10.761564505476606,21.916056619755242
SRE,70.48999786376953,-4.18649156426647,-1.6317885802902832,-0.13623378946789888,-4.707710450528069
STE,231.22999572753906,5.64235680245837,16.69421312061847,2.1654489101490704,26.195438643534843
STLD,123.33999633789062,9.781929695620772,12.276052276583727,14.637135743003448,2.8485038145395603
STT,72.48999786376953,-2.945514132714888,4.969757635599348,7.2538950236535005,-15.709940413990886
STX,87.5199966430664,5.02819479172294,17.160961892727222,37.498411682572396,35.97871029205248
STZ,243.83999633789062,-3.1441795040662357,4.307480840126154,-4.536660853003005,10.896994920970716
SWK,88.3499984741211,-4.85677590629664,-1.4484696723752521,0.553281621600199,9.513484334986755
SWKS,103.75,4.193381503811389,12.884951732492688,2.4754260124429273,-4.775642901938526
SYF,39.560001373291016,9.179661015521635,34.23598084049968,20.406312111129377,16.5184234399125
SYK,349.29998779296875,11.355520259146479,21.272513744708665,26.424383890926386,35.15570193073299
SYY,79.5,6.468463840224725,12.728017159326278,12.140558644673094,6.386894886494154
T,16.969999313354492,3.412550098412681,9.237633751632846,24.655966890427173,-5.552309577943415
TAP,62.150001525878906,-1.754658275538501,5.248145219907041,-1.2109506178253793,19.106190912041733
TDG,1146.3900146484375,11.111220222770779,20.90160428966317,38.75446412553638,61.223403867225244
TDY,432.260009765625,1.6102127464205918,10.497073363481245,5.921262940653627,0.781051053813786
TECH,71.61000061035156,2.6551806542389755,16.861528864113517,-10.15020280012674,-2.345257962353353
TEL,142.39999389648438,10.73397376911538,9.3594849370618,12.327547181818321,14.455766022910232
TER,102.23999786376953,-0.48519479007269606,11.633878417321508,0.7275850954515217,1.5257806657526407
TFC,36.099998474121094,2.3726567134729093,15.302815276349492,27.0121481243905,-18.090440691767807
TFX,251.07000732421875,2.5026556796409416,19.859961040930685,14.64826980909013,4.660525958750683
TGT,149.61000061035156,7.834795074822942,12.656865438954213,11.677610572418073,-7.659863334381534
TJX,98.04000091552734,4.221226425767943,10.619178943428143,9.31686198837005,26.287279678048648
TMO,547.8400268554688,1.5929581558588257,17.69231801698843,3.1249081584670435,-0.2657968037270475
TMUS,160.41000366210938,-2.34979029034984,9.86074337776499,19.086719202746004,9.53175480360482
TPR,45.90999984741211,28.09709724316811,51.2166611744078,30.722859183894947,12.276380730045556
TRGP,96.94000244140625,19.65117858028711,9.058822217513974,5.467026490951743,35.578397633407846
TRMB,60.290000915527344,22.292092999070935,38.81836829918917,10.287988690340244,13.497744969529467
TROW,108.86000061035156,2.950636286754693,12.030881679416128,1.1522333777414406,0.6276242102685625
TRV,217.52999877929688,10.14177153382121,28.170499138889184,34.90121877030563,20.117734547740838
TSCO,236.49000549316406,3.9379452212621624,17.911266947114957,8.460885955319931,3.0202190339957413
TSLA,199.9499969482422,-7.237302659545664,-14.447292216226737,-12.42748995156827,1.3071905025497044
TSN,53.119998931884766,-2.1911294629270217,8.992143909481442,-2.993914483262161,-9.263312729992412
TT,272.1700134277344,11.348861262188992,19.798202106752537,39.49364990915958,53.67140938750814
TTWO,153.3800048828125,-4.3646338613811615,1.6646203344638844,13.283859751909821,36.921986680229125
TXN,160.3800048828125,-0.47679115782209847,4.758898566010461,-3.553177123587803,-3.0579458271111304
TXT,85.69000244140625,11.170213292447917,11.410703859185967,14.770447642009742,16.935694197015838
TYL,440.9800109863281,5.110359442420287,7.237319317039526,18.26046940997683,32.32311050355558
UAL,41.9900016784668,10.850054103644347,7.721337120527072,-12.769850993724784,-12.883815324018554
UBER,78.41000366210938,24.22370879113076,49.5040437964255,77.1089817813843,129.269011441303
UDR,36.08000183105469,-3.761002358722154,11.050187498648633,-7.12539527248871,-14.111490853905496
UHS,162.16000366210938,4.815459003903211,19.858849134447265,26.15813402907541,9.795110704604815
ULTA,532.0900268554688,12.54971145280608,29.4695480017499,16.26300650670649,1.3620650704478487
UNH,521.5499877929688,-0.6457908775614585,-2.5420986120116895,4.470504677619025,7.753159538911314
UNP,246.58999633789062,4.571476566263177,14.938161058861766,12.308170347759662,30.48227468473723
UPS,148.41000366210938,-2.902222052287373,-0.6757647985233706,-14.792700901338485,-13.325207254227688
URI,650.3099975585938,18.46042613239016,37.75784510352223,45.73687195053826,47.87839463485739
USB,41.4900016784668,1.6413571500529134,11.632758081911287,12.840151960901025,-8.137846166320307
V,278.55999755859375,4.6691705259836125,12.80010614574556,17.004482020459832,27.253072741044072
VFC,16.649999618530273,9.180325367411623,-0.43735075949695723,-12.243896609629811,-31.528002438493687
VICI,29.530000686645508,-3.4336142566389394,4.548435034735876,-0.30688959222502366,-7.755684692277742
VLO,139.5399932861328,11.313652800560114,15.275880781233543,7.250354679794957,9.07329256405447
VLTO,86.08999633789062,13.45545526362384,22.106981390976266,,
VMC,255.14999389648438,15.316821942975057,14.179420647472751,14.068237665064643,42.55752384255365
VRSK,244.6999969482422,3.3929094694819417,4.162309240085649,6.876553147346454,40.94921475194933
VRSN,194.24000549316406,-3.7653542323711653,-5.853792156290904,-2.9849978226630713,-4.723593395137904
VRTX,422.20001220703125,-2.6650676176533605,21.623397587709526,21.187864974986415,44.35174929843902
VTR,43.7599983215332,-8.871307987548615,0.14357841726742038,10.849419621620427,-8.939197652875086
VTRS,13.0600004196167,13.961608866874297,37.41940397300218,9.762965192138996,19.111864267614067
VZ,40.4900016784668,4.167745796496947,13.92348480590151,25.673633787496208,11.002080803181457
WAB,134.27999877929688,6.723890561907764,15.972646728788998,21.502752980285234,30.038104844399925
WAT,325.2099914550781,7.503877874005016,23.289288642585415,17.599995930989575,1.564640554981489
WBA,21.979999542236328,0.26756928375621936,5.042419916493723,-16.918528760699814,-34.963587826316434
WBD,9.829999923706055,-3.2480307939188657,-5.322125983137149,-23.86541670158373,-33.355932720636915
WDC,54.0,3.2110097763283774,20.14156929383013,41.11726085165657,34.83146324265276
WEC,78.06999969482422,-2.9507261677898855,-3.5478260935194794,-9.01812497990717,-11.392101552458023
WELL,93.12999725341797,3.893348825895404,7.143673737118905,15.809322456121988,24.95957689511039
WFC,51.90999984741211,12.00901840886701,21.986787809560404,16.015405921069558,15.849752744684697
WHR,108.16000366210938,-3.497500093597583,-2.391319106672418,-17.177227144001506,-18.920690935873285
WM,201.5399932861328,11.059674839049926,17.2292675161267,26.44697387154251,34.47456099938657
WMB,34.310001373291016,0.9414524243078981,-2.278343136169936,-2.4655761711329216,17.744940668098288
WMT,170.36000061035156,5.767674218473795,9.37801090271504,7.152669063338202,17.395272103264237
WRB,82.61000061035156,12.043939846888518,18.19004152924968,34.66162019828112,26.382625732694432
WRK,43.709999084472656,8.778222775074962,15.118030014654572,34.81013108799744,46.03346111229638
WST,362.04998779296875,6.69657447600327,2.374743756641884,5.386149123358552,18.309556048991805
WTW,277.30999755859375,12.239441995358202,15.03421485511831,39.35345399838677,18.683489957009215
WY,32.9900016784668,2.0339585768224477,5.778908927843651,3.470601228014303,10.334588910368026
WYNN,105.12999725341797,15.598024944397238,21.71060334517032,12.395106583328719,-0.8806271662313292
XEL,59.06999969482422,-1.6974545767574623,-1.7386330930270644,2.609432769506337,-9.090863191572375
XOM,103.7300033569336,7.954246979351631,-0.253392394398555,-6.663167821280935,-3.3536453167163804
XRAY,33.58000183105469,-5.461707775076774,14.495011527932888,-11.704974350943342,-3.677623868981905
XYL,123.79000091552734,12.854406199555847,23.395810680849483,25.64802863254667,21.04404140535916
YUM,134.5500030517578,4.2376829432203555,6.5646571927571395,4.766646275940922,4.474050999449308
ZBH,124.70999908447266,2.028958242189538,11.621872396915812,2.658283001040984,1.3530071313601288
ZBRA,275.4599914550781,15.173304998103587,30.148607668769635,-6.99316255024971,-10.27361841854133
ZION,40.63999938964844,0.312683492518695,16.32181036014897,19.040535882724875,-14.078959211278907
ZTS,188.38999938964844,-1.090998437734203,8.741497750304482,1.8556180696425173,11.924756572821638
